total_area,rooms,floors_total,living_area,floor,studio,open_plan,kitchen_area,locality_name,airports_nearest,cityCenters_nearest,parks_around3000,ponds_around3000,log_price
64.0,3,15.0,42.8,13,,,10.2,Санкт-Петербург,14846.0,10652.0,0.0,1.0,15.547166280113759
38.0,1,22.0,17.65,19,,,10.18,Санкт-Петербург,8426.0,12082.0,2.0,1.0,15.03634077434184
35.0,1,24.0,15.0,21,,,9.0,Санкт-Петербург,33331.0,14495.0,0.0,0.0,15.201805169084134
36.0,1,12.0,,7,,,,Кингисепп,,,,,14.48334044336031
47.6,1,4.0,20.0,2,,,14.8,деревня Кальтино,,,,,15.163583966004193
71.3,3,12.0,,3,,,,Санкт-Петербург,32782.0,11857.0,1.0,0.0,15.816990693309524
256.0,6,5.0,167.0,3,,,28.8,Санкт-Петербург,25801.0,4504.0,2.0,1.0,17.87595358575207
29.0,1,9.0,15.0,1,,,7.0,Санкт-Петербург,23916.0,11486.0,1.0,0.0,14.962913328262083
40.0,1,18.0,19.4,12,,,9.0,Санкт-Петербург,42222.0,21539.0,0.0,1.0,15.11023799953124
39.4,1,18.0,18.9,12,,,10.7,Санкт-Петербург,18344.0,17346.0,0.0,2.0,15.319588176962746
72.3,3,9.0,46.6,5,,,8.0,Санкт-Петербург,43264.0,9118.0,0.0,0.0,15.856731016694035
60.0,3,5.0,,2,,,,Санкт-Петербург,15168.0,10080.0,0.0,1.0,15.747032114495013
65.0,2,25.0,30.0,9,,,12.0,Санкт-Петербург,16346.0,15142.0,0.0,0.0,15.49260730578806
39.0,1,7.0,18.5,6,,,8.3,посёлок Бугры,,,,,15.096444681204078
39.9,1,5.0,19.0,4,,,8.3,Санкт-Петербург,11084.0,10717.0,1.0,0.0,15.483217567201578
42.6,1,5.0,17.4,1,,,8.4,Волосово,,,,,14.227620871042543
45.75,1,26.0,18.2,3,,,12.3,Санкт-Петербург,45827.0,18193.0,0.0,0.0,15.456447331256177
39.0,1,24.0,18.0,16,,,11.0,Санкт-Петербург,43074.0,10820.0,0.0,0.0,15.201805169084134
53.5,2,9.0,21.5,1,,,7.7,Санкт-Петербург,13666.0,14745.0,1.0,0.0,15.424948670398354
89.3,3,9.0,44.4,4,,,19.6,Санкт-Петербург,23756.0,5384.0,1.0,1.0,16.666217117271472
72.1,3,5.0,46.0,4,,,21.0,Пушкин,14135.0,26288.0,0.0,0.0,15.88868261241667
112.0,4,4.0,83.0,2,,,10.0,Санкт-Петербург,22794.0,1645.0,2.0,3.0,16.68340951682656
57.0,2,5.0,30.72,2,,,9.2,Кировск,,,,,14.930652476452392
35.93,1,18.0,15.0,4,,,10.91,Санкт-Петербург,32158.0,8297.0,0.0,1.0,14.862829903121964
44.0,2,5.0,27.0,4,,,6.0,Волхов,,,,,14.077875591662238
74.0,3,5.0,47.0,5,,,8.4,Ломоносов,47720.0,51145.0,0.0,0.0,15.46416937585933
73.6,4,5.0,50.0,1,,,10.0,Выборг,,,,,15.341567078850604
30.0,1,5.0,17.0,5,,,5.0,Выборг,,,,,14.53335083891935
43.4,1,5.0,20.0,2,,,9.0,посёлок Кикерино,,,,,14.077875591662238
42.4,1,14.0,16.4,6,,,10.8,Всеволожск,,,,,14.82346884332769
40.3,1,10.0,17.8,9,,,11.1,Санкт-Петербург,11819.0,13265.0,0.0,0.0,15.607270193858982
43.0,2,9.0,28.0,8,,,5.0,Санкт-Петербург,12213.0,12909.0,1.0,1.0,15.123843647884687
25.5,1,15.0,17.0,10,,,,Санкт-Петербург,18119.0,13347.0,0.0,0.0,15.096444681204078
55.8,3,9.0,38.0,2,,,7.7,Санкт-Петербург,19386.0,16606.0,0.0,0.0,15.671808704579888
58.8,2,5.0,46.0,3,,,6.6,Санкт-Петербург,26275.0,5877.0,1.0,0.0,15.955576839107596
34.0,1,5.0,17.4,3,,,8.2,Кировск,,,,,14.397726736475999
106.0,3,12.0,54.0,8,,,23.0,Санкт-Петербург,44151.0,13731.0,1.0,0.0,16.489659276356317
54.6,2,3.0,30.9,1,,,10.5,деревня Вартемяги,,,,,14.930652476452392
220.0,6,5.0,148.0,5,,,21.0,Санкт-Петербург,32534.0,4725.0,0.0,2.0,17.450461696437877
52.0,2,10.0,29.5,4,,,8.7,Санкт-Петербург,33673.0,13975.0,1.0,2.0,15.50005612841392
50.1,2,12.0,29.6,2,,,8.2,посёлок Мурино,,,,,15.06684421977304
73.0,3,9.0,43.4,8,,,8.0,Санкт-Петербург,32711.0,11785.0,1.0,0.0,15.72653359594813
33.7,1,18.0,16.9,4,,,8.7,Санкт-Петербург,9731.0,11849.0,0.0,0.0,15.38412668421143
63.0,2,10.0,34.0,4,,,10.0,Санкт-Петербург,50896.0,14610.0,1.0,0.0,15.931766193248746
47.0,2,9.0,30.0,3,,,8.3,Санкт-Петербург,15910.0,11015.0,1.0,1.0,15.444555196154159
41.9,2,5.0,26.6,1,,,7.0,Санкт-Петербург,42423.0,10119.0,2.0,0.0,15.04807111068727
214.0,4,17.0,159.2,17,,,40.0,Сестрорецк,56588.0,33517.0,0.0,1.0,16.572350986727976
67.4,3,5.0,42.7,2,,,10.0,Санкт-Петербург,24232.0,4800.0,1.0,0.0,15.955576839107596
73.0,3,5.0,49.0,4,,,9.0,Сланцы,,,,,14.253766134056512
102.0,4,4.0,63.0,2,,,11.0,Санкт-Петербург,22005.0,1542.0,0.0,2.0,15.978833698567334
58.8,3,7.0,44.4,6,,,6.0,Санкт-Петербург,43061.0,15565.0,2.0,0.0,15.444751293772967
35.0,1,9.0,21.0,7,,,6.4,Красное Село,25531.0,28956.0,3.0,0.0,15.033386563317146
48.0,2,8.0,,1,,,,Санкт-Петербург,19580.0,18583.0,1.0,0.0,15.12357334115789
44.3,2,5.0,30.1,3,,,6.7,Санкт-Петербург,14730.0,11831.0,1.0,1.0,15.319588176962746
35.0,1,16.0,21.0,7,,,6.0,деревня Старая,,,,,14.690979711984754
30.2,1,5.0,14.9,5,,,6.0,Санкт-Петербург,44102.0,13682.0,1.0,0.0,14.99416586199818
85.0,2,22.0,43.0,9,,,16.0,Санкт-Петербург,52212.0,16802.0,0.0,1.0,15.882373444019521
73.2,2,5.0,36.0,3,,,9.0,Колпино,24652.0,30438.0,2.0,2.0,15.520258832020865
40.5,1,10.0,18.6,6,,,10.8,посёлок Шушары,18012.0,23688.0,0.0,1.0,14.88022163978423
39.0,1,12.0,20.0,2,,,10.0,Санкт-Петербург,15801.0,16447.0,1.0,0.0,15.224055772517731
39.0,1,17.0,20.1,17,,,8.2,Санкт-Петербург,33457.0,14480.0,0.0,1.0,15.10749451433816
45.0,2,5.0,28.0,4,,,6.5,Санкт-Петербург,17517.0,15904.0,1.0,0.0,15.137266664613225
52.0,2,9.0,31.6,9,,,7.0,Санкт-Петербург,29288.0,6660.0,0.0,1.0,15.519349327803464
39.5,1,17.0,18.6,14,,,9.0,поселок Мурино,,,,,15.039286283703994
49.0,1,16.0,17.0,15,,,10.0,Санкт-Петербург,50249.0,15955.0,0.0,0.0,15.444751293772967
29.0,0,10.0,20.0,7,,,,Сертолово,,,,,14.845130332288226
55.0,2,16.0,30.0,14,,,9.5,Санкт-Петербург,19270.0,22695.0,0.0,1.0,15.35237799261728
52.0,2,5.0,29.0,5,,,8.0,посёлок городского типа Сиверский,,,,,14.845130332288226
44.7,2,9.0,27.0,2,,,6.2,Коммунар,,,,,14.731801689838349
68.6,2,14.0,34.5,9,,,15.0,Санкт-Петербург,51900.0,12114.0,1.0,1.0,16.14765455028724
125.1,4,8.0,65.93,8,,,11.51,Санкт-Петербург,27102.0,7442.0,2.0,2.0,17.68044197682293
41.6,1,16.0,15.6,5,,,11.7,Санкт-Петербург,12199.0,12111.0,0.0,1.0,15.564710586686562
86.0,3,14.0,49.0,8,,,14.0,Санкт-Петербург,10590.0,13966.0,0.0,0.0,16.166885910365842
40.2,1,12.0,13.2,6,,,15.2,деревня Куттузи,,,,,14.845130332288226
36.56,1,19.0,16.26,6,,,,Мурино,,,,,14.914123179965662
48.0,2,10.0,30.4,9,,,6.3,Санкт-Петербург,51844.0,16526.0,0.0,1.0,15.07397183166515
45.2,2,5.0,26.5,1,,,6.2,деревня Колтуши,,,,,14.77102238760702
44.1,2,5.0,28.8,5,,,6.0,Санкт-Петербург,38999.0,8288.0,0.0,1.0,15.250595321348806
32.0,1,6.0,18.0,3,,,9.0,посёлок Шушары,18349.0,29601.0,0.0,0.0,14.711598990684092
65.0,3,16.0,39.5,1,,,10.75,Санкт-Петербург,29236.0,6608.0,1.0,1.0,15.588766725407043
36.0,1,17.0,17.0,3,,,7.5,Санкт-Петербург,25565.0,14075.0,0.0,0.0,15.18922639004183
61.0,2,16.0,33.0,4,,,12.0,Санкт-Петербург,9908.0,11132.0,0.0,0.0,16.36104190800008
88.0,3,19.0,46.0,5,,,10.0,Санкт-Петербург,37636.0,14479.0,0.0,1.0,15.687312888712007
62.0,2,10.0,35.0,10,,,10.0,посёлок Парголово,44507.0,20682.0,0.0,0.0,15.319588176962746
50.2,2,5.0,30.5,2,,,9.2,городской посёлок Фёдоровское,,,,,15.03634077434184
28.0,1,2.0,14.5,1,,,5.0,Пушкин,13985.0,26139.0,1.0,2.0,14.805052123325165
66.0,3,12.0,42.2,6,,,10.5,Санкт-Петербург,12892.0,11225.0,1.0,1.0,15.547166280113759
50.7,2,9.0,30.3,6,,,8.9,Санкт-Петербург,14365.0,13161.0,0.0,2.0,15.24342683358311
44.7,2,9.0,27.4,6,,,6.0,Санкт-Петербург,17790.0,16177.0,1.0,0.0,15.483217567201578
30.5,1,7.0,,1,,,,Санкт-Петербург,41668.0,11851.0,0.0,0.0,14.77102238760702
75.6,4,9.0,57.0,1,,,6.2,Санкт-Петербург,46469.0,15063.0,1.0,0.0,15.671808704579888
48.6,2,3.0,32.5,3,,,8.0,Санкт-Петербург,42608.0,8765.0,0.0,0.0,15.444751293772967
57.5,2,13.0,33.2,4,,,8.8,Санкт-Петербург,39336.0,15181.0,0.0,0.0,15.656060350091908
93.0,3,6.0,65.0,5,,,10.0,Выборг,,,,,15.226497775576945
52.0,2,16.0,28.0,12,,,10.0,Санкт-Петербург,29680.0,7051.0,0.0,1.0,15.38412668421143
35.5,1,5.0,,5,,,,Луга,,,,,14.316286451937186
49.1,4,5.0,37.1,2,,,5.5,Санкт-Петербург,10248.0,11825.0,0.0,0.0,15.150511887854474
44.1,1,17.0,18.3,15,,,12.7,Санкт-Петербург,13292.0,14847.0,0.0,0.0,15.343738631892547
59.8,2,25.0,,14,,,,Санкт-Петербург,46530.0,15541.0,0.0,0.0,15.994231776922119
49.0,4,5.0,34.8,3,,,5.4,Колпино,24703.0,30489.0,0.0,1.0,15.006398426692876
49.1,2,3.0,28.9,3,,,9.5,Санкт-Петербург,21969.0,6243.0,0.0,2.0,15.319588176962746
48.8,4,5.0,21.5,2,,,,Санкт-Петербург,12602.0,12256.0,1.0,0.0,15.250595321348806
44.4,2,9.0,26.51,9,,,6.77,Санкт-Петербург,29805.0,6839.0,0.0,1.0,15.348067642045114
57.9,2,14.0,,13,,,,Санкт-Петербург,12819.0,12731.0,0.0,0.0,15.53827733427679
48.1,1,4.0,15.5,3,,,10.9,Петергоф,46052.0,35475.0,0.0,1.0,14.978661680269907
81.5,3,16.0,44.3,4,,,11.3,Санкт-Петербург,52239.0,16464.0,0.0,1.0,16.066802461833923
79.0,3,12.0,47.0,11,,,15.0,Санкт-Петербург,38622.0,14116.0,0.0,0.0,15.856731016694035
45.0,1,5.0,18.9,3,,,10.2,Санкт-Петербург,18906.0,10437.0,0.0,1.0,15.226497775576945
47.0,2,5.0,,1,,,,городской посёлок Назия,,,,,14.346139397261565
32.6,1,17.0,17.0,10,,,10.0,Санкт-Петербург,20895.0,16582.0,0.0,2.0,15.250595321348806
29.4,1,5.0,15.2,1,,,7.2,Санкт-Петербург,42415.0,9700.0,3.0,1.0,14.77102238760702
48.0,2,12.0,33.0,7,,,8.2,Санкт-Петербург,42363.0,10680.0,3.0,1.0,15.319588176962746
44.5,2,5.0,31.5,3,,,5.4,Каменногорск,,,,,13.997832948091215
57.2,3,5.0,35.0,3,,,8.0,Пушкин,12562.0,24715.0,1.0,0.0,15.555976908243359
47.0,2,5.0,29.0,5,,,5.5,Тихвин,,,,,14.151983508870947
47.7,2,2.0,26.5,1,,,8.6,деревня Лесколово,,,,,14.711598990684092
72.5,3,2.0,52.2,2,,,15.9,Санкт-Петербург,21653.0,23365.0,0.0,1.0,15.520258832020865
46.4,1,11.0,17.7,3,,,13.7,Санкт-Петербург,31383.0,5064.0,1.0,0.0,15.489987053983876
34.9,1,12.0,17.9,4,,,10.4,Санкт-Петербург,41847.0,14351.0,1.0,0.0,15.319588176962746
74.8,2,7.0,37.3,3,,,12.0,Санкт-Петербург,26316.0,6655.0,3.0,1.0,17.370858648025116
91.0,4,15.0,51.0,12,,,13.3,Санкт-Петербург,48333.0,17275.0,0.0,0.0,15.747032114495013
114.0,3,5.0,93.6,5,,,9.5,Санкт-Петербург,18417.0,16432.0,2.0,1.0,15.687312888712007
55.4,2,20.0,29.4,16,,,9.6,Санкт-Петербург,16285.0,13873.0,0.0,1.0,15.631962802384313
67.7,2,17.0,35.7,6,,,13.2,Санкт-Петербург,30139.0,11004.0,1.0,0.0,15.904902554259646
65.0,3,7.0,40.7,3,,,7.1,Санкт-Петербург,9548.0,11015.0,1.0,0.0,15.80324804743883
40.2,1,6.0,16.8,4,,,12.3,Санкт-Петербург,49370.0,16257.0,1.0,0.0,15.607270193858982
83.7,3,5.0,59.1,1,,,8.9,Колпино,26565.0,32351.0,2.0,3.0,15.656060350091908
133.0,4,7.0,83.0,1,,,19.0,Санкт-Петербург,38165.0,12030.0,1.0,1.0,16.648723960844016
39.0,1,14.0,11.1,2,,,15.6,посёлок Парголово,53115.0,19292.0,0.0,1.0,15.093663039015954
35.7,1,9.0,18.1,3,,,7.0,Санкт-Петербург,30011.0,12872.0,0.0,0.0,15.150511887854474
58.0,2,6.0,33.4,3,,,9.0,Санкт-Петербург,,,,,15.656060350091908
107.0,3,6.0,60.0,3,,,25.0,Санкт-Петербург,22148.0,4291.0,1.0,0.0,16.5563506464056
49.9,2,2.0,32.7,2,,,7.4,Подпорожье,,,,,14.285514812209815
69.0,3,12.0,44.8,12,,,8.0,Санкт-Петербург,32665.0,13514.0,0.0,0.0,15.555976908243359
33.0,1,9.0,18.0,3,,,7.0,Санкт-Петербург,17863.0,16865.0,1.0,1.0,14.946912992035967
61.4,3,5.0,43.6,1,,,7.4,Санкт-Петербург,17492.0,17697.0,0.0,0.0,15.319588176962746
31.0,1,2.0,17.4,2,,,8.0,Всеволожск,,,,,14.070153551531353
79.8,3,25.0,45.5,3,,,11.6,Санкт-Петербург,43300.0,12058.0,0.0,0.0,16.001561947061912
69.0,3,16.0,43.0,8,,,9.0,Санкт-Петербург,30252.0,7624.0,0.0,1.0,16.0116235176825
61.6,2,4.0,32.8,1,,,8.4,Санкт-Петербург,42579.0,11277.0,1.0,0.0,15.501909696719672
86.0,3,17.0,49.0,10,,,15.0,Санкт-Петербург,15706.0,7734.0,2.0,1.0,16.166885910365842
50.0,2,5.0,35.0,4,,,8.0,поселок городского типа Лебяжье,,,,,14.731801689838349
49.0,2,7.0,31.2,3,,,7.8,Санкт-Петербург,26911.0,5614.0,1.0,1.0,15.893701442898895
44.0,2,9.0,27.3,9,,,6.7,Санкт-Петербург,12609.0,15201.0,0.0,1.0,15.238619133170708
60.1,3,9.0,43.0,1,,,7.0,Санкт-Петербург,28530.0,14249.0,0.0,1.0,15.250595321348806
50.3,2,9.0,30.4,3,,,7.0,Санкт-Петербург,13289.0,15881.0,0.0,2.0,15.29711532616119
80.0,3,19.0,45.0,10,,,9.0,Санкт-Петербург,19964.0,13496.0,2.0,1.0,15.955576839107596
43.0,1,7.0,20.8,7,,,10.3,Санкт-Петербург,13461.0,11490.0,0.0,1.0,15.319588176962746
28.0,0,25.0,20.0,17,,,,Санкт-Петербург,6989.0,13205.0,1.0,0.0,15.068273812173887
42.5,2,9.0,28.0,2,,,,Санкт-Петербург,12731.0,11954.0,1.0,1.0,15.096444681204078
55.0,2,5.0,34.0,3,,,9.0,Санкт-Петербург,16171.0,7376.0,1.0,0.0,15.72505321099685
54.0,2,17.0,30.0,3,,,9.0,Санкт-Петербург,25912.0,10085.0,1.0,0.0,15.623799493077952
45.0,2,5.0,30.0,4,,,6.0,Санкт-Петербург,17605.0,17513.0,1.0,0.0,15.137266664613225
50.0,4,5.0,36.0,4,,,,Санкт-Петербург,11902.0,14081.0,0.0,1.0,15.319588176962746
61.6,3,5.0,44.1,3,,,6.3,поселок городского типа Синявино,,,,,14.946912992035967
28.86,1,14.0,18.28,9,,,,Санкт-Петербург,18039.0,4352.0,0.0,0.0,15.09014376267772
55.0,3,19.0,34.6,2,,,9.5,посёлок Мурино,,,,,15.414898336565054
65.2,2,,30.8,4,,,12.0,Санкт-Петербург,39197.0,12373.0,1.0,0.0,16.269958086178214
55.5,2,3.0,29.5,1,,,8.8,Кронштадт,69715.0,51440.0,3.0,3.0,15.424948670398354
40.1,1,16.0,20.7,15,,,10.5,Санкт-Петербург,11597.0,12882.0,0.0,1.0,15.422946668128484
45.3,1,10.0,22.5,9,,,11.0,Тосно,,,,,14.962913328262083
44.0,2,5.0,28.5,2,,,6.0,Кириши,,,,,14.285514812209815
150.0,4,7.0,94.4,6,,,12.4,Санкт-Петербург,20714.0,3830.0,3.0,1.0,16.29958361040653
42.0,3,5.0,25.0,4,,,8.0,Санкт-Петербург,12118.0,13445.0,0.0,1.0,15.26242977619469
80.3,3,12.0,,5,,,,Колпино,27933.0,33719.0,0.0,2.0,15.598901945589025
60.1,2,23.0,27.95,16,,,13.16,Кудрово,,,,,15.392022511642642
58.0,3,9.0,38.8,3,,,7.0,Колпино,25504.0,31291.0,0.0,0.0,15.360943353642055
184.3,6,18.0,,16,,,,Санкт-Петербург,37310.0,9782.0,1.0,0.0,16.678202803868484
37.6,1,7.0,24.0,7,,,12.0,Санкт-Петербург,32676.0,4204.0,0.0,0.0,15.520258832020865
39.4,1,5.0,19.1,5,,,9.0,Санкт-Петербург,13824.0,8910.0,0.0,0.0,15.532905791436665
69.19,2,24.0,,8,,,,Санкт-Петербург,9655.0,13255.0,1.0,1.0,15.639967103779037
60.6,2,23.0,29.0,22,,,10.4,Санкт-Петербург,18695.0,16268.0,1.0,1.0,16.08660508706612
58.0,3,9.0,40.0,4,,,6.3,Санкт-Петербург,31691.0,12580.0,0.0,0.0,15.598901945589025
100.0,3,16.0,55.0,5,,,17.0,Санкт-Петербург,18641.0,22066.0,0.0,1.0,15.876024217147117
29.0,1,5.0,16.0,1,,,5.4,Санкт-Петербург,14768.0,12550.0,0.0,0.0,14.845130332288226
36.0,1,26.0,16.0,12,,,10.0,Санкт-Петербург,49058.0,14883.0,1.0,1.0,15.424948670398354
49.0,2,9.0,29.0,4,,,7.3,Санкт-Петербург,50837.0,14554.0,1.0,0.0,15.454507466814658
68.0,3,9.0,40.0,8,,,8.4,Никольское,,,,,15.090873637706453
54.0,2,5.0,32.0,5,,,9.0,Выборг,,,,,14.862829903121964
29.4,1,24.0,21.1,2,,,,,22041.0,17369.0,0.0,1.0,14.887064036804036
135.6,4,16.0,77.71,3,,,13.84,Санкт-Петербург,37434.0,8460.0,1.0,2.0,16.695149199265995
45.0,2,9.0,27.0,8,,,6.0,Санкт-Петербург,30108.0,7480.0,0.0,1.0,15.520258832020865
33.1,1,14.0,17.5,13,,,7.5,Санкт-Петербург,32457.0,12966.0,0.0,0.0,15.068273812173887
45.0,1,12.0,19.1,3,,,10.0,Санкт-Петербург,13721.0,15765.0,0.0,0.0,15.231363964044126
33.5,1,10.0,17.7,7,,,7.6,Санкт-Петербург,12142.0,12789.0,1.0,1.0,15.150511887854474
36.7,1,14.0,19.6,12,,,10.0,Санкт-Петербург,43427.0,15930.0,1.0,0.0,15.544152895402133
74.0,3,20.0,47.0,1,,,12.0,Санкт-Петербург,15270.0,13385.0,0.0,0.0,15.789591722875162
30.0,1,5.0,18.0,1,,,9.0,Волхов,,,,,13.76421831620775
45.0,2,5.0,29.5,3,,,8.3,Кириши,,,,,14.392124484065864
33.5,1,5.0,14.5,3,,,11.0,Всеволожск,,,,,14.669926311652166
83.37,3,7.0,51.78,1,,,11.11,городской посёлок Янино-1,,,,,15.621830342781202
56.13,2,25.0,29.0,2,,,11.55,Санкт-Петербург,7016.0,13232.0,1.0,0.0,15.725802559683553
33.0,1,10.0,18.0,9,,,9.0,Никольское,,,,,14.930652476452392
54.1,2,15.0,32.0,3,,,11.5,посёлок Мурино,,,,,15.348067642045114
145.0,2,2.0,39.0,2,,,10.0,Пушкин,15337.0,27490.0,3.0,3.0,16.204273438942487
61.2,2,18.0,29.3,2,,,13.8,Санкт-Петербург,42298.0,21614.0,0.0,1.0,15.308414878861498
68.2,3,9.0,43.3,1,,,8.2,Санкт-Петербург,35724.0,12638.0,1.0,1.0,15.573368647930426
97.0,3,16.0,63.0,9,,,14.0,Санкт-Петербург,30905.0,7044.0,1.0,2.0,16.372737946851277
60.0,2,16.0,31.7,11,,,10.5,Санкт-Петербург,12826.0,10519.0,0.0,1.0,15.789591722875162
63.6,1,4.0,,3,,,12.27,Санкт-Петербург,46015.0,20802.0,0.0,1.0,15.863709337838197
51.0,2,14.0,30.0,13,,,8.0,Санкт-Петербург,50688.0,15067.0,0.0,0.0,15.564710586686562
55.7,3,5.0,41.0,2,,,6.1,Санкт-Петербург,16784.0,15786.0,1.0,1.0,15.319588176962746
35.0,1,15.0,17.0,1,,,9.0,посёлок Мурино,,,,,14.88022163978423
54.0,2,5.0,,1,,,,Выборг,,,,,15.024471202308668
31.9,1,4.0,18.8,2,,,5.6,Гатчина,,,,,14.690979711984754
75.0,3,5.0,43.0,3,,,12.0,посёлок Шушары,17822.0,30514.0,0.0,0.0,15.424948670398354
31.0,1,5.0,16.0,1,,,7.1,деревня Гарболово,,,,,13.997832948091215
51.0,2,5.0,27.7,5,,,9.5,Санкт-Петербург,20849.0,16536.0,0.0,2.0,15.137266664613225
35.2,1,9.0,19.0,4,,,6.0,Пушкин,14813.0,26966.0,0.0,0.0,15.096444681204078
33.4,1,10.0,15.9,10,,,8.7,Колпино,27920.0,33706.0,0.0,2.0,15.039286283703994
42.0,2,4.0,29.0,2,,,6.0,посёлок Тельмана,,,,,14.80876270134486
69.0,3,3.0,42.0,1,,,11.0,поселок Войсковицы,,,,,14.626441218624949
40.0,1,26.0,15.1,20,,,10.3,посёлок Парголово,53426.0,19603.0,0.0,0.0,15.201805169084134
63.0,2,16.0,28.0,3,,,8.0,Санкт-Петербург,23278.0,7223.0,1.0,2.0,15.656060350091908
52.0,2,12.0,32.5,8,,,7.0,Санкт-Петербург,36085.0,9560.0,0.0,0.0,15.483217567201578
54.0,2,9.0,29.0,5,,,7.0,Санкт-Петербург,46227.0,13878.0,1.0,0.0,15.308414878861498
141.6,3,18.0,95.9,8,,,37.7,Санкт-Петербург,30766.0,8059.0,0.0,1.0,17.0926553286923
82.3,3,14.0,52.4,12,,,25.3,Санкт-Петербург,32111.0,12005.0,0.0,0.0,16.11799574596798
60.0,3,4.0,39.59,4,,,7.84,поселок городского типа Дубровка,,,,,14.914123179965662
27.0,1,14.0,13.66,13,,,5.74,Санкт-Петербург,26255.0,14027.0,0.0,0.0,15.003354285238329
44.5,1,24.0,18.5,9,,,11.6,Санкт-Петербург,36553.0,14693.0,0.0,0.0,15.363073279446223
48.0,2,4.0,,4,,,6.5,Выборг,,,,,14.897316067298997
59.0,2,9.0,42.0,4,,,9.0,Колпино,24483.0,30269.0,0.0,1.0,15.319588176962746
52.0,2,5.0,29.8,5,,,8.5,Коммунар,,,,,14.946912992035967
106.0,3,9.0,63.1,5,,,12.1,Сестрорецк,57007.0,33936.0,2.0,2.0,16.13789837629371
54.08,3,9.0,37.8,9,,,6.9,Санкт-Петербург,23350.0,12971.0,0.0,0.0,15.35237799261728
99.48,3,25.0,52.02,14,,,13.26,Санкт-Петербург,33917.0,15016.0,0.0,1.0,16.493101620310295
59.1,3,5.0,44.0,2,,,6.0,Кингисепп,,,,,14.99416586199818
45.1,1,10.0,14.1,9,,,9.8,Санкт-Петербург,31460.0,4263.0,1.0,3.0,16.012735246411598
87.6,3,4.0,63.1,3,,,6.8,Санкт-Петербург,22604.0,1369.0,2.0,2.0,16.575520561288332
28.5,0,12.0,18.0,7,,,,Санкт-Петербург,20381.0,19383.0,0.0,1.0,14.711598990684092
39.0,1,15.0,17.0,13,,,10.0,Никольское,,,,,14.88022163978423
60.0,3,9.0,43.0,1,,,6.0,Санкт-Петербург,14350.0,15945.0,0.0,1.0,15.319588176962746
22.7,1,10.0,13.8,5,,,,Санкт-Петербург,22735.0,11618.0,1.0,1.0,14.711598990684092
34.0,1,24.0,16.0,21,,,9.0,Санкт-Петербург,21928.0,17256.0,0.0,1.0,14.990466722052282
102.0,3,25.0,50.7,12,,,15.5,Санкт-Петербург,36421.0,9176.0,1.0,0.0,16.410765339548004
36.0,1,25.0,15.0,17,,,11.0,Санкт-Петербург,17682.0,16478.0,0.0,2.0,15.102261064914545
32.0,1,9.0,16.0,5,,,8.0,Санкт-Петербург,26164.0,13715.0,0.0,0.0,15.03634077434184
